Name,Code,Price,Description,Dimensions,Thumbnail Image,Detail Image,Extra Large Image,Detail Page Link,Shopping Cart Link,Everyday,Birthday,Anniversary,Love and Romance,Get Well,New Baby,Thank You,Sympathy,Category
The Pastel Flower Basket,FAA-318,84.95,"The Pastel Flower Basket is a basket of harmonious pastel colors. This all-around arrangement comes in a brown handled basket and includes lavender fugi mums, green minature carnations, green daisy pompons, bells of ireland, purple alstroemeria, purple montecasino and limonium.",15&quot; H x 14&quot; W,https://cdn.floristone.com/small/FAA-318.jpg,https://cdn.floristone.com/large/FAA-318.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-318&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-318&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,1,Funeral - Table Arrangements
Sunburst Wreath,FAA-600,314.95,"Orange gerbera daisies, sunflowers, and burgundy carnations burst like sunshine in this bright funeral wreath that radiates warmth and love. Yellow daisy pompons, solidage and statice fill and accentuate this flower arrangement. The prominent colors are the colors of sunshine: orange, yellow, red and purple.",20&quot; Round,https://cdn.floristone.com/small/FAA-600.jpg,https://cdn.floristone.com/large/FAA-600.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-600&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-600&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Wreaths
Pastel Harmony,FAA-104,89.95,"Pastel Harmony is a one-sided arrangement that harmoniously blends in soft colors of bue delphinium, lavender roses, lavender spider mums, alstroemeria, white miniature carnatio and white montecasino.",15&quot; H x 8&quot; W,https://cdn.floristone.com/small/FAA-104.jpg,https://cdn.floristone.com/large/FAA-104.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-104&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-104&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,1,Funeral - Table Arrangements
Pretty Passion,FAA-115,139.95,"Pretty Passion is a centerpiece in a clear glass classic vase with pink larkspur, purple fugi mums, white roses, pink alstroemeria, hot pink minis, waxflower for filler.",27&quot; H x 17&quot; W,https://cdn.floristone.com/small/FAA-115.jpg,https://cdn.floristone.com/large/FAA-115.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-115&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-115&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,1,Funeral - Table Arrangements
Always Remembered Flower Wreath,FAA-602,329.95,"The Always Remembered Flower Wreath has yellow carnations, stems yellow miniature carnations, stems orange spray roses as cascade on the left side of the wreath that finishes with a stylish yellow satin bow.",20&quot;,https://cdn.floristone.com/small/FAA-602.jpg,https://cdn.floristone.com/large/FAA-602.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-602&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-602&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Wreaths
Pretty in Pink Basket,FAA-312,94.95,"Pretty In Pink is an all-around, centerpiece arrangement that comes in a brown handled basket and includes pink carnations, lavender daisy pompons, hot pink matsumoto asters, pink spray roses, and waxflower for filler.",12&quot; H x 12&quot; W,https://cdn.floristone.com/small/FAA-312.jpg,https://cdn.floristone.com/large/FAA-312.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-312&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-312&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,1,Funeral - Table Arrangements
Fresh,FAA-103,74.95,"Fresh is a one-sided arrangement vase arrangement that is pure, alive and fresh. Fresh comes in a slender vase and includes hot pink spray roses, montecasino and white daisy pompons.",14&quot; H x 8&quot; W,https://cdn.floristone.com/small/FAA-103.jpg,https://cdn.floristone.com/large/FAA-103.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-103&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-103&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,0,
Bountiful,FAA-301,149.95,"Bountiful is a one sided arrangement made in a white handled basket and includes purple Larkspur, stems pink standard carnations, stems lavender Fugi Mums, stems lavender Roses, stems hot pink Spray Roses, stems white Alstroemeria, and purple statice and limonium for fillers. The prominent colors are pink, purple, lavender and white.",28&quot; H x 22&quot; W,https://cdn.floristone.com/small/FAA-301.jpg,https://cdn.floristone.com/large/FAA-301.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-301&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-301&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Baskets
The Happy Yellow Basket,FAA-317,74.95,"The Happy Yellow Basket is a basket of yellow flowers contrasted against some striking but subtle purple. This centerpiece is made in a brown handled basket that has yellow gerbera daisies, yellow standard carnations, yellow alstroemeria, purple daisy pompons, and yellow solidago and baby's breath for filler.",13&quot; H x 11&quot; W,https://cdn.floristone.com/small/FAA-317.jpg,https://cdn.floristone.com/large/FAA-317.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-317&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-317&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,0,
Large Mixed Plant Dish Garden,FAA-401,114.95,The large Mixed Plant Ceramic Dish Garden includes a variety of indoor foliage.,12&quot; W x 12&quot; H,https://cdn.floristone.com/small/FAA-401.jpg,https://cdn.floristone.com/large/FAA-401.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-401&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-401&source_id=aff&affiliateid=2026051528,1,1,0,0,1,0,1,1,Funeral - Plants
Solemnity Casket Spray,FAA-901,349.95,"The Solemnity Casket Spray mourns the loss of your beloeved with white Football Mums, red carnations, red roses, white Iceburg Pompons Montecasino as filler and a white satin ribbon. The prominent colors of this casket spray are red and white.",16&quot; H x 36&quot; W,https://cdn.floristone.com/small/FAA-901.jpg,https://cdn.floristone.com/large/FAA-901.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-901&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-901&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Casket Sprays
Mixed Plant Dish Garden,FAA-400,79.95,Mixed Plant Ceramic Dish Garden includes a variety of indoor foliage.,8&quot; W x 8&quot; H,https://cdn.floristone.com/small/FAA-400.jpg,https://cdn.floristone.com/large/FAA-400.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-400&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-400&source_id=aff&affiliateid=2026051528,1,1,0,0,1,0,1,1,Funeral - Plants
Eternal Light Standing Spray,FAA-502,194.95,"The Eternal Light Standing Spray gives the visual effect of a bright, warm yellow glow to honor your loved one. This oval shaped standing spray includes yellow snapdragons, yellow fugi mums, white alstroemeria, yellow roses, white cushion pompons, baby's breath for filler and a yellow satin bow in the center.",40' H x 30&quot; W,https://cdn.floristone.com/small/FAA-502.jpg,https://cdn.floristone.com/large/FAA-502.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-502&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-502&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Sprays
Eternal Grace Casket Spray,FAA-903,349.95,"The Eternal Grace Casket Spray is a white and yellow casket spray to honor your beloved with white Football Mums, stems white standard Carnations, stems yellow Roses, white Iceburg or Cushion Pompons, Solidago for filler and a white satin bow.",16&quot; H x 36&quot; W,https://cdn.floristone.com/small/FAA-903.jpg,https://cdn.floristone.com/large/FAA-903.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-903&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-903&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Casket Sprays
Life Salute Wreath,FAA-603,314.95,"The Life Tribute Wreath celeberates a life well lived with yellow carnations, pink carnations, purple fugi mums, red spray roses, white cushions, purple statice and montecasino for filler and a white stain bow placed at top center.",20&quot; Round,https://cdn.floristone.com/small/FAA-603.jpg,https://cdn.floristone.com/large/FAA-603.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-603&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-603&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Wreaths
The Patriot Flower Basket Arrangement,FAA-310,89.95,"This Patriot Flower Basket Arrangement is a red, white, and blue arrangement to honor the life of your beloved patriot. The red comes from red carnations and red miniature carnations, the white comes from white cushion pompons, and the blue comes from dark blue delphinium. The This patriotic arrangement sits in a whitewash handles basket and features a royal blue satin bow.",20" H x 14" W,https://cdn.floristone.com/small/FAA-310.jpg,https://cdn.floristone.com/large/FAA-310.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-310&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-310&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Baskets
Elegance Funeral Wreath,FAA-601,369.95,"The Elegant Funeral Wreath is a funeral wreath of three dozen roses: 12 pink, 12 white, 12 yellow topped with a pink satin bow placed in the bottom center.",20&quot; Round,https://cdn.floristone.com/small/FAA-601.jpg,https://cdn.floristone.com/large/FAA-601.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-601&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-601&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Wreaths
Memories in Pink,FAA-902,314.95,"The Memories in Pink Casket Spray evokes softness and tenderness and honors the eternal grace of your loved one. This casket sprays includes stems of purple Liatris, stems pink Snapdragons, stems of lavender standard Carnations, stems pink Asiatic Lilies, limonium as filler and a a pink satin bow.",16&quot; H x 36&quot; W,https://cdn.floristone.com/small/FAA-902.jpg,https://cdn.floristone.com/large/FAA-902.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-902&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-902&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Casket Sprays
Life Celebration Spray,FAA-508,194.95,"The Life Celebration Spray is evokes boldness and color to celebrate a life well lived. This oval shaped standing spray includes fugi mums, red carnations, yellow roses, red alstroemeria, purple statice and yellow solidago for filler and is topped with a red satin bow in the center.",40&quot; H x 30&quot; W,https://cdn.floristone.com/small/FAA-508.jpg,https://cdn.floristone.com/large/FAA-508.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-508&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-508&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Sprays
Glimmer Spray,FAA-509,194.95,"The Glimmer Spray gives the visual effect of a glimmer and evokes the feeling of transcendence. This oval standing spray sits on an easel to include blue delphinium, white fugi mums, white spray roses, white alstroemeria, baby's breath for filler and a royal blue satin bow in the center.",40&quot; H x 30&quot; W,https://cdn.floristone.com/small/FAA-509.jpg,https://cdn.floristone.com/large/FAA-509.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-509&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-509&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Sprays
Lovingly Remembered Casket Spray,FAA-904,454.95,"The Lovingly Remembered Casket Spray lets you remember and honor your loved one with the warmth of pink and red roses. Adorn the casket with 24 stems red Roses and 24 Stems light pink Roses, decorative greens and a pink stain bow.",16&quot; H x 36&quot; W,https://cdn.floristone.com/small/FAA-904.jpg,https://cdn.floristone.com/large/FAA-904.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-904&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-904&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Casket Sprays
A Light Shines Through Casket Spray,FAA-905,369.95,"A Light Shines Through Casket Spray is meant to symbolize the eternal light that can shine through the sad and mournful passing of your dearly departed loved one. This Casket Spray includes orange Gerbera Daisies, orange Asiatic Lilies, purple Larkspur, yellow Roses, green Kermit Pompons, purple Statice for filler and a yellow satin bow. The prominent colors are orange, yellow, green and purple.",16&quot; H x 36&quot; W,https://cdn.floristone.com/small/FAA-905.jpg,https://cdn.floristone.com/large/FAA-905.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-905&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-905&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Casket Sprays
Simply Sweet Flower Arrangement,FAA-110,94.95,"Simply Sweet honors the sweetness, gentleness and tenderness of your loved one. This one sided arrangement is made in a paper mache container and includes pink snapdragons, fugi mums, pink carnations, white daisy pompons, baby's breath and a pink satin bow.",36&quot; H x 26&quot; W,https://cdn.floristone.com/small/FAA-110.jpg,https://cdn.floristone.com/large/FAA-110.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-110&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-110&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Baskets
Divinity Casket Spray,FAA-906,369.95,"The Divinity Casket Spray evokes peach, purity and the divine. This casket spray includes white Asiatic lilies, white spray roses, white roses and a white satin ribbon.",16&quot; H x 36&quot; W,https://cdn.floristone.com/small/FAA-906.jpg,https://cdn.floristone.com/large/FAA-906.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-906&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-906&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Casket Sprays
Lily Surprise,FAA-109,84.95,"Lily Surprise is an centerpiece, all around arrangement, in a clear glass cylinder vase that includes orange Asiatic Lilies, yellow Roses, green Kermit Pompons, purple statice for filler. The orange Asiatic lilies make this arrangement pop!",10&quot; H x 10&quot; W,https://cdn.floristone.com/small/FAA-109.jpg,https://cdn.floristone.com/large/FAA-109.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-109&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-109&source_id=aff&affiliateid=2026051528,1,1,1,1,1,0,1,0,
Blessings Bouquet,FAA-319,84.95,"The Blessing Bouquet is a on-sided arrangement made in a black flat basket square bowl to that includes white larkspur, white spray roses, white standard carnations, Bells of Ireland and a white Asiatic lily in the center.",20&quot; H x 14&quot; W,https://cdn.floristone.com/small/FAA-319.jpg,https://cdn.floristone.com/large/FAA-319.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-319&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-319&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Table Arrangements
A Life Remembered,FAA-304,94.95,"A Life Remembered flower arrangement is a a soft and elegant way to remember a precious life. This one sided low and oblong basket flower arrangement is filled with stems of pink Snapdragons, pink Asiatic Lilies, hot pink standard carnations, stems white Daisy Pompons, stems lavender Cushion Pompons and purple Montecasino as filler. Colors of this flower arrangement are pink, hot pink, lavender, purple and white.",11&quot; H x 16&quot; W,https://cdn.floristone.com/small/FAA-304.jpg,https://cdn.floristone.com/large/FAA-304.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-304&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-304&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Baskets
Happiness Flower Basket,FAA-313,74.95,"The Happiness Flower Basket brings brings happiness and joy to the lucky recipient. This centerpiece comes in a brown handled basket filled with hot pink matsumoto asters, white alstroemeria, purple standard carnations, lavender daisy pompons and baby's breath for filler.",11&quot; H x 11&quot; W,https://cdn.floristone.com/small/FAA-313.jpg,https://cdn.floristone.com/large/FAA-313.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-313&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-313&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,0,
Bedazzled,FAA-130,89.95,"The Bedazzled flower arrangement will let you dazzle them with beauty! This all centerpiece flower arrangement in clear glass tropical vase with stems lavender fugi mums, pink larkspur, bells of ireland, stems yellow cushion pompons, yellow spray roses and orange alstroemeria.",11&quot; W x 11&quot; H,https://cdn.floristone.com/small/FAA-130.jpg,https://cdn.floristone.com/large/FAA-130.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-130&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-130&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,1,Funeral - Table Arrangements
Cheerful Flower Arrangement,FAA-316,104.95,"The Cheerful Flower Arrangement is just that, happy and cheerful. It's an all-around arrangement in a brown handled basket filled with pink Asiatic lilies, purple alstroemeria, red standard carnations, green miniature carnations and yellow statesman pompons.",12&quot; H x 13&quot; W,https://cdn.floristone.com/small/FAA-316.jpg,https://cdn.floristone.com/large/FAA-316.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-316&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-316&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,1,Funeral - Table Arrangements
Lively Flower Arrangement,FAA-129,74.95,Lively Flower Arrangements is a vibrant centerpiece arrangement in a clear glass cylinder vase that includes peach asiatic lilies and white alstroemeria.,12&quot; H x 11&quot; W,https://cdn.floristone.com/small/FAA-129.jpg,https://cdn.floristone.com/large/FAA-129.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-129&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-129&source_id=aff&affiliateid=2026051528,1,1,1,1,1,0,1,0,
Bountiful Red Rose Spray,FAA-511,419.95,The Bountiful Red Rose Spray a true expression of the deep love you hold for your departed loved one. This is an oval funeral spray on easel that keeps things very simple with a generous selection of 4 dozen stems of red roses and is adorned with a red satin bow in the center. This is a large spray that is approximately 3 feet high and over 2 feet wide.,36&quot; H x 27&quot; W,https://cdn.floristone.com/small/FAA-511.jpg,https://cdn.floristone.com/large/FAA-511.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-511&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-511&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Sprays
Orange Splash Bouquet,FAA-123,84.95,"Orange Splash Bouquet is a splash of color. This centerpiece is an all-around flower arrangement in a clear glass bubble bowl that includes orange asiatic lilies, red gerbera daisies, orange miniature carnations, and peach hypericum.",11&quot; H x 11&quot; W,https://cdn.floristone.com/small/FAA-123.jpg,https://cdn.floristone.com/large/FAA-123.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-123&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-123&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,0,
A Touch Of Class,FAA-106,79.95,"Simplicity, elegance and class are conveyed in this all around centerpiece flower arrangement with yellow Gerbera Daisies, yellow roses, stems white Hydrangea and stems of green Hypericum.",11&quot; H x 9&quot; W,https://cdn.floristone.com/small/FAA-106.jpg,https://cdn.floristone.com/large/FAA-106.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-106&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-106&source_id=aff&affiliateid=2026051528,1,1,1,1,1,1,1,0,
Abundant Rose Standing Spray,FAA-510,314.95,"The Abundant Rose Standing Spray keeps things simple to honor the life of your loved one with three dozen roses: 12 pink roses, 12 white roses, 12 yellow roses. This rose spray is then adorned with a white satin bow in the center.",30&quot; H x 24&quot; W,https://cdn.floristone.com/small/FAA-510.jpg,https://cdn.floristone.com/large/FAA-510.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-510&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-510&source_id=aff&affiliateid=2026051528,0,0,0,0,0,0,0,1,Funeral - Sprays
Calming Breeze,FAA-107,79.95,"Calm, soothing serenity is what this Calming Breeze blows in. This centerpiece is an all around arrangement made in a 5&quot;x5&quot;x5&quot; glass cube vase filled with white hydrangea, stems white Roses, stems blue Delphinium, stems green Hypericum.",12&quot; H x 9&quot; W,https://cdn.floristone.com/small/FAA-107.jpg,https://cdn.floristone.com/large/FAA-107.jpg,,http://www.floristone.com/detail.cfm?dcode=FAA-107&source_id=aff&affiliateid=2026051528,http://www.floristone.com/cart.cfm?dcode=FAA-107&source_id=aff&affiliateid=2026051528,1,1,0,1,1,1,1,0,
